"t","R","S","I","psi"
"28.4240999335581","1555","16080","2365","46"
"28.4241791154021","1555","16079","2366","46"
"28.4242401871759","1555","16078","2367","46"
"28.4245821719172","1556","16078","2366","46"
"28.4251716728068","1557","16078","2365","46"
"28.4263169961098","1557","16077","2366","46"
"28.4276423286688","1557","16076","2367","46"
"28.4297423426383","1557","16075","2368","46"
"28.4306458163438","1558","16075","2367","46"
"28.431050362959","1558","16074","2368","46"
"28.4326815390258","1559","16074","2367","46"
"28.4361859732146","1560","16074","2366","46"
"28.4361923085434","1561","16074","2365","46"
"28.4368330697119","1562","16074","2364","46"
"28.4371430152848","1562","16073","2365","46"
"28.4372393966426","1562","16072","2366","46"
"28.4376119036612","1562","16071","2367","46"
"28.43762050983","1563","16071","2366","46"
"28.4388980628328","1563","16070","2367","46"
"28.4394334000219","1563","16069","2368","46"
"28.4428258858837","1563","16068","2369","46"
"28.4443302390045","1563","16067","2370","46"
"28.4483056113485","1563","16066","2371","46"
"28.4483312669148","1563","16065","2372","46"
"28.4518816417673","1563","16064","2373","46"
"28.4522255868555","1563","16063","2374","46"
"28.452769118663","1563","16062","2375","46"
"28.4540099012717","1563","16061","2376","46"
"28.4550985332418","1563","16060","2377","46"
"28.455373072698","1563","16059","2378","46"
"28.45640542228","1563","16058","2379","46"
"28.4570104098806","1564","16058","2378","46"
"28.4593403448334","1564","16057","2379","46"
"28.4593887256059","1565","16057","2378","46"
"28.4614361465134","1565","16056","2379","46"
"28.4631304212032","1565","16055","2380","46"
"28.4633014168796","1566","16055","2379","46"
"28.4646960049723","1566","16054","2380","46"
"28.4647929005815","1567","16054","2379","46"
"28.4650476568096","1568","16054","2378","46"
"28.4655558600776","1568","16053","2379","46"
"28.4659117879585","1568","16052","2380","46"
"28.467820804658","1568","16051","2381","46"
"28.4692339102956","1569","16051","2380","46"
"28.470052517156","1570","16051","2379","46"
"28.4701335056886","1570","16050","2380","46"
"28.4717716363644","1570","16049","2381","46"
"28.4721649273767","1570","16048","2382","46"
"28.4771031357538","1571","16048","2381","46"
"28.4774582379847","1571","16047","2382","46"
"28.4781564045975","1572","16047","2381","46"
"28.4797353779113","1572","16046","2382","46"
"28.4815187964701","1572","16045","2383","46"
"28.4824621369263","1572","16044","2384","46"
"28.4840196684703","1572","16043","2385","46"
"28.4840470237421","1573","16043","2384","46"
"28.487042794118","1574","16043","2383","46"
"28.4872929597655","1574","16042","2384","46"
"28.4875725223814","1574","16041","2385","46"
"28.4883842526567","1575","16041","2384","46"
"28.4901646508946","1576","16041","2383","46"
"28.4903341860148","1576","16040","2384","46"
"28.4906983939354","1576","16039","2385","46"
"28.4913607927148","1576","16038","2386","46"
"28.4920054562131","1577","16038","2385","46"
"28.4927396150962","1578","16038","2384","46"
"28.4939485968913","1579","16038","2383","46"
"28.4946547870165","1579","16037","2384","46"
"28.495622726168","1579","16036","2385","46"
"28.4958518063828","1580","16036","2384","46"
"28.4966493991412","1580","16035","2385","46"
"28.4980671172834","1580","16034","2386","46"
"28.4989283200678","1580","16033","2387","46"
"28.4993532822215","1580","16032","2388","46"
"28.4994658463333","1581","16032","2387","46"
"28.4995022307397","1581","16031","2388","46"
"28.4996051298385","1582","16031","2387","46"
"28.5004726723183","1582","16030","2388","46"
"28.5031173086698","1582","16029","2389","46"
"28.5039437526783","1582","16028","2390","46"
"28.5041438050365","1582","16027","2391","46"
"28.5044767645092","1582","16026","2392","46"
"28.5046508487717","1582","16025","2393","46"
"28.5047963362698","1583","16025","2392","46"
"28.5050325921722","1584","16025","2391","46"
"28.5057312642783","1585","16025","2390","46"
"28.5062859144613","1585","16024","2391","46"
"28.5069888236667","1585","16023","2392","46"
"28.508332099718","1586","16023","2391","46"
"28.5092025533924","1587","16023","2390","46"
"28.5102960410699","1587","16022","2391","46"
"28.5112897076571","1587","16021","2392","46"
"28.5122406511362","1587","16020","2393","46"
"28.5124282635365","1588","16020","2392","46"
"28.514477273485","1588","16019","2393","46"
"28.5153073495178","1589","16019","2392","46"
"28.5160989001851","1589","16018","2393","46"
"28.5174347935578","1589","16017","2394","46"
"28.5185693923008","1590","16017","2393","46"
"28.5185924849105","1591","16017","2392","46"
"28.5190565285437","1592","16017","2391","46"
"28.5191989077185","1592","16016","2392","46"
"28.5197890268081","1592","16015","2393","46"
"28.5200793419584","1592","16014","2394","46"
"28.5205258158074","1592","16013","2395","46"
"28.5231942703339","1593","16013","2394","46"
"28.5249054092469","1594","16013","2393","46"
"28.5249693209335","1594","16012","2394","46"
"28.525782388989","1594","16011","2395","46"
"28.5262395381295","1595","16011","2394","46"
"28.527239191429","1595","16010","2395","46"
"28.5282053800301","1595","16009","2396","46"
"28.5294642258554","1595","16008","2397","46"
"28.5300265031391","1595","16007","2398","46"
"28.5301545109679","1596","16007","2397","46"
"28.5302134715796","1596","16006","2398","46"
"28.5306032500903","1596","16005","2399","46"
"28.5309248508558","1597","16005","2398","46"
"28.5309925822244","1597","16004","2399","46"
"28.5311880956267","1597","16003","2400","46"
"28.5317522205277","1598","16003","2399","46"
"28.5319911177049","1598","16002","2400","46"
"28.5332016573604","1598","16001","2401","46"
"28.5340996218404","1598","16001","2401","47"
"28.5346992251729","1598","16000","2402","47"
"28.5348507875288","1598","15999","2403","47"
"28.5354084018895","1598","15998","2404","47"
"28.5366983026818","1598","15997","2405","47"
"28.5377115517825","1599","15997","2404","47"
"28.5384907809439","1599","15996","2405","47"
"28.5386392207273","1599","15995","2406","47"
"28.5398350782228","1599","15994","2407","47"
"28.5409301546572","1600","15994","2406","47"
"28.5412954312622","1600","15993","2407","47"
"28.5417318195536","1600","15992","2408","47"
"28.5428928311004","1600","15991","2409","47"
"28.544005292011","1600","15990","2410","47"
"28.5440129566447","1600","15989","2411","47"
"28.5456740796407","1600","15988","2412","47"
"28.5468982360255","1600","15987","2413","47"
"28.5471417733056","1600","15986","2414","47"
"28.5473996354846","1600","15985","2415","47"
"28.5477807395876","1600","15984","2416","47"
"28.5480279161364","1601","15984","2415","47"
"28.548244293083","1601","15983","2416","47"
"28.5494032076208","1601","15982","2417","47"
"28.5496294335392","1601","15981","2418","47"
"28.5500997388723","1601","15980","2419","47"
"28.5505586003138","1602","15980","2418","47"
"28.5506909890241","1602","15979","2419","47"
"28.5508249019624","1602","15978","2420","47"
"28.5514040691245","1602","15977","2421","47"
"28.5522817655405","1602","15976","2422","47"
"28.5528181773558","1602","15975","2423","47"
"28.5550738209006","1602","15974","2424","47"
"28.5556576412768","1602","15973","2425","47"
"28.5577855294081","1602","15972","2426","47"
"28.5587095282737","1602","15971","2427","47"
"28.5587334686807","1602","15970","2428","47"
"28.5595581927008","1602","15969","2429","47"
"28.560400986381","1602","15968","2430","47"
"28.5606750089998","1603","15968","2429","47"
"28.5607553592093","1603","15967","2430","47"
"28.5614656299396","1604","15967","2429","47"
"28.562456743614","1604","15966","2430","47"
"28.5639353753301","1604","15965","2431","47"
"28.565521271806","1605","15965","2430","47"
"28.565699863496","1605","15964","2431","47"
"28.5696629128144","1606","15964","2430","47"
"28.5705114155555","1606","15963","2431","47"
"28.5706089651751","1606","15962","2432","47"
"28.571202425932","1606","15961","2433","47"
"28.5714608741462","1606","15960","2434","47"
"28.572995223605","1606","15959","2435","47"
"28.5749349550037","1606","15958","2436","47"
"28.5753355909395","1606","15957","2437","47"
"28.5779041190992","1606","15956","2438","47"
"28.5794416133555","1607","15956","2437","47"
"28.5804991494574","1607","15955","2438","47"
"28.5819508728967","1608","15955","2437","47"
"28.5823716815169","1608","15954","2438","47"
"28.5833958627057","1609","15954","2437","47"
"28.585603715636","1609","15953","2438","47"
"28.5857449574301","1610","15953","2437","47"
"28.5865990162938","1610","15952","2438","47"
"28.5878822921838","1610","15951","2439","47"
"28.5897175395384","1611","15951","2438","47"
"28.5918557748727","1611","15950","2439","47"
"28.5921894862982","1611","15949","2440","47"
"28.5934102551464","1611","15948","2441","47"
"28.5949087992257","1611","15947","2442","47"
"28.596552823726","1612","15947","2441","47"
"28.5982870605871","1612","15946","2442","47"
"28.59895936341","1612","15945","2443","47"
"28.5991388683761","1612","15944","2444","47"
"28.5993318256799","1613","15944","2443","47"
"28.60014346996","1614","15944","2442","47"
"28.6002049745321","1614","15943","2443","47"
"28.6023814759281","1615","15943","2442","47"
"28.6027328084345","1616","15943","2441","47"
"28.6028252809441","1617","15943","2440","47"
"28.6028851085031","1618","15943","2439","47"
"28.6043255836249","1619","15943","2438","47"
"28.6081656463243","1619","15942","2439","47"
"28.6095604816529","1620","15942","2438","47"
"28.6104759083002","1620","15941","2439","47"
"28.6113405174296","1620","15940","2440","47"
"28.6133298602098","1621","15940","2439","47"
"28.6141281821087","1622","15940","2438","47"
"28.6150807472259","1622","15939","2439","47"
"28.6156467187975","1622","15938","2440","47"
"28.6157798418187","1622","15937","2441","47"
"28.6172715790054","1623","15937","2440","47"
"28.6173496406678","1623","15936","2441","47"
"28.6175111737262","1623","15935","2442","47"
"28.617838810945","1623","15934","2443","47"
"28.6185660745153","1623","15933","2444","47"
"28.6186147107915","1623","15932","2445","47"
"28.6232004973954","1624","15932","2444","47"
"28.6240240214524","1625","15932","2443","47"
"28.6243232351488","1625","15931","2444","47"
"28.6251337890642","1625","15930","2445","47"
"28.6254179263301","1626","15930","2444","47"
"28.6254782051439","1626","15929","2445","47"
"28.6254942628666","1626","15929","2445","48"
"28.6265053121702","1626","15928","2446","48"
"28.6267325802688","1627","15928","2445","48"
"28.6270659906903","1628","15928","2444","48"
"28.627792257105","1628","15927","2445","48"
"28.6283569061768","1628","15926","2446","48"
"28.6331538081917","1628","15925","2447","48"
"28.633288960747","1628","15924","2448","48"
"28.6333758619499","1628","15923","2449","48"
"28.6336015373294","1629","15923","2448","48"
"28.6336902964154","1629","15922","2449","48"
"28.6363342633921","1629","15921","2450","48"
"28.6367045595226","1629","15920","2451","48"
"28.6376235869614","1629","15919","2452","48"
"28.6377896510376","1629","15918","2453","48"
"28.6393932417789","1630","15918","2452","48"
"28.6398184375911","1630","15917","2453","48"
"28.6406270145088","1630","15916","2454","48"
"28.6416858770163","1631","15916","2453","48"
"28.6422701265926","1631","15915","2454","48"
"28.642654945528","1631","15914","2455","48"
"28.6448958850577","1632","15914","2454","48"
"28.6458191316088","1632","15913","2455","48"
"28.6459114537253","1632","15912","2456","48"
"28.6461244667607","1632","15911","2457","48"
"28.646557722317","1632","15910","2458","48"
"28.6477986821428","1632","15909","2459","48"
"28.6481728209497","1633","15909","2458","48"
"28.6483509501868","1633","15908","2459","48"
"28.6492612618817","1634","15908","2458","48"
"28.6498076518206","1634","15907","2459","48"
"28.651047893146","1634","15906","2460","48"
"28.6523299854144","1634","15905","2461","48"
"28.6529112079551","1634","15904","2462","48"
"28.6546111940696","1634","15903","2463","48"
"28.6558902921059","1634","15902","2464","48"
"28.6561502983925","1635","15902","2463","48"
"28.6587992513908","1636","15902","2462","48"
"28.6599362577535","1636","15901","2463","48"
"28.6602076806911","1637","15901","2462","48"
"28.6603704226831","1638","15901","2461","48"
"28.6604852473434","1638","15900","2462","48"
"28.6606921835771","1639","15900","2461","48"
"28.6607439107262","1640","15900","2460","48"
"28.6610692230049","1640","15899","2461","48"
"28.6625801880464","1640","15898","2462","48"
"28.663544562146","1640","15897","2463","48"
"28.6642779915359","1640","15896","2464","48"
"28.6652330400485","1641","15896","2463","48"
"28.6662767677773","1641","15895","2464","48"
"28.6665945494329","1641","15894","2465","48"
"28.6672984285795","1641","15893","2466","48"
"28.6673139865098","1641","15892","2467","48"
"28.6701318311822","1641","15891","2468","48"
"28.6711725925381","1641","15890","2469","48"
"28.6721887014582","1642","15890","2468","48"
"28.6724894272712","1643","15890","2467","48"
"28.6734314590803","1643","15889","2468","48"
"28.675359754457","1643","15888","2469","48"
"28.6762808947189","1643","15887","2470","48"
"28.6764804302472","1644","15887","2469","48"
"28.677049782396","1644","15886","2470","48"
"28.6773711190129","1644","15885","2471","48"
"28.6775055556913","1645","15885","2470","48"
"28.6780259430286","1646","15885","2469","48"
"28.6786769413732","1646","15884","2470","48"
"28.6789527819879","1647","15884","2469","48"
"28.68348100536","1647","15883","2470","48"
"28.683696535163","1647","15882","2471","48"
"28.6843758318142","1647","15881","2472","48"
"28.6867989176334","1647","15880","2473","48"
"28.6872828575099","1647","15879","2474","48"
"28.6883238546398","1648","15879","2473","48"
"28.6885559206354","1648","15878","2474","48"
"28.6902022990939","1648","15877","2475","48"
"28.6903753243629","1648","15876","2476","48"
"28.6906307708192","1649","15876","2475","48"
"28.6917459664946","1649","15875","2476","48"
"28.6923776546154","1649","15874","2477","48"
"28.6932731741336","1650","15874","2476","48"
"28.6935182141831","1650","15873","2477","48"
"28.6951618338613","1650","15872","2478","48"
"28.6952646626461","1650","15871","2479","48"
"28.6955265446985","1650","15870","2480","48"
"28.6962244706273","1650","15869","2481","48"
"28.6964077574638","1650","15868","2482","48"
"28.6975739283921","1650","15867","2483","48"
"28.6978289471716","1650","15866","2484","48"
"28.6979527125946","1650","15865","2485","48"
