"t","S","E","I","R","psi","Total"
"65.3582495464563","2212","1919","3233","11089","1547","20000"
"65.3583380960521","2212","1918","3234","11089","1547","20000"
"65.3586786259269","2212","1918","3233","11090","1547","20000"
"65.3588117181854","2212","1918","3232","11091","1547","20000"
"65.3592477357729","2212","1917","3233","11091","1547","20000"
"65.360374011789","2212","1917","3232","11092","1547","20000"
"65.3626600902293","2212","1917","3231","11093","1547","20000"
"65.3633348290136","2212","1917","3230","11094","1547","20000"
"65.3642275903178","2212","1916","3231","11094","1547","20000"
"65.3649493975759","2212","1916","3230","11095","1547","20000"
"65.3651963516966","2212","1915","3231","11095","1547","20000"
"65.3655697310246","2212","1914","3232","11095","1547","20000"
"65.366301016096","2212","1914","3231","11096","1547","20000"
"65.3667513169491","2212","1913","3232","11096","1547","20000"
"65.3668156329948","2212","1913","3231","11097","1547","20000"
"65.367873953679","2211","1914","3231","11097","1547","20000"
"65.3684861422846","2211","1913","3232","11097","1547","20000"
"65.3701321138266","2211","1913","3231","11098","1547","20000"
"65.3710185686388","2211","1912","3232","11098","1547","20000"
"65.3718272884154","2211","1912","3231","11099","1547","20000"
"65.3719407134666","2211","1911","3232","11099","1547","20000"
"65.3734906417853","2211","1911","3231","11100","1547","20000"
"65.3749948896538","2211","1911","3230","11101","1547","20000"
"65.3750493970736","2211","1911","3229","11102","1547","20000"
"65.3752869576992","2211","1910","3230","11102","1547","20000"
"65.3752937901422","2210","1911","3230","11102","1547","20000"
"65.3762204126037","2210","1910","3231","11102","1547","20000"
"65.3776260706253","2210","1910","3230","11102","1548","20000"
"65.3795915840076","2209","1911","3230","11102","1548","20000"
"65.3797647362317","2208","1912","3230","11102","1548","20000"
"65.3799296980261","2208","1911","3231","11102","1548","20000"
"65.380446326852","2207","1912","3231","11102","1548","20000"
"65.3807460630685","2207","1911","3232","11102","1548","20000"
"65.3821482294586","2207","1911","3231","11103","1548","20000"
"65.3827775481124","2207","1911","3230","11103","1549","20000"
"65.3832628998415","2207","1911","3229","11103","1550","20000"
"65.3838676704775","2207","1911","3228","11104","1550","20000"
"65.3849572999577","2206","1912","3228","11104","1550","20000"
"65.3854356410031","2205","1913","3228","11104","1550","20000"
"65.385461117104","2205","1913","3227","11105","1550","20000"
"65.3855272423965","2205","1913","3226","11106","1550","20000"
"65.3876048611071","2205","1912","3227","11106","1550","20000"
"65.3901589030508","2205","1912","3226","11107","1550","20000"
"65.3923231805474","2204","1913","3226","11107","1550","20000"
"65.3932930994734","2204","1912","3227","11107","1550","20000"
"65.3943648333136","2204","1912","3226","11108","1550","20000"
"65.395125602361","2204","1912","3225","11109","1550","20000"
"65.3967600770227","2204","1912","3224","11110","1550","20000"
"65.3976634953968","2204","1912","3223","11111","1550","20000"
"65.3977264938168","2204","1911","3224","11111","1550","20000"
"65.3997991167616","2204","1911","3223","11112","1550","20000"
"65.4026640462938","2204","1911","3222","11113","1550","20000"
"65.4027309587315","2204","1910","3223","11113","1550","20000"
"65.4032691292993","2203","1911","3223","11113","1550","20000"
"65.4043310381114","2203","1911","3222","11113","1551","20000"
"65.4045003936077","2203","1911","3221","11114","1551","20000"
"65.40470205125","2203","1911","3220","11115","1551","20000"
"65.4082703018546","2203","1910","3221","11115","1551","20000"
"65.410116524552","2203","1910","3220","11116","1551","20000"
"65.4118146446024","2203","1909","3221","11116","1551","20000"
"65.4119719102142","2203","1909","3220","11117","1551","20000"
"65.4122136324281","2203","1909","3219","11118","1551","20000"
"65.4139201936609","2203","1908","3220","11118","1551","20000"
"65.4141622788929","2203","1908","3219","11118","1552","20000"
"65.4162055070139","2203","1908","3218","11119","1552","20000"
"65.4164367914097","2202","1909","3218","11119","1552","20000"
"65.4171579385771","2202","1908","3219","11119","1552","20000"
"65.4176689169311","2202","1907","3220","11119","1552","20000"
"65.4195086812021","2202","1907","3219","11120","1552","20000"
"65.4210409596261","2202","1907","3218","11121","1552","20000"
"65.4245460974632","2202","1907","3217","11121","1553","20000"
"65.4246834204307","2201","1908","3217","11121","1553","20000"
"65.4252652671464","2201","1908","3216","11122","1553","20000"
"65.4262084768759","2200","1909","3216","11122","1553","20000"
"65.4279195024208","2200","1909","3215","11123","1553","20000"
"65.4288301713054","2200","1909","3214","11124","1553","20000"
"65.4294592159459","2199","1910","3214","11124","1553","20000"
"65.4305343523801","2199","1910","3213","11125","1553","20000"
"65.430646256832","2199","1910","3212","11126","1553","20000"
"65.4318089769783","2199","1909","3213","11126","1553","20000"
"65.4351241878792","2198","1910","3213","11126","1553","20000"
"65.4370988811783","2198","1909","3214","11126","1553","20000"
"65.4410194694427","2198","1908","3215","11126","1553","20000"
"65.4418099312205","2197","1909","3215","11126","1553","20000"
"65.4427282745929","2197","1908","3216","11126","1553","20000"
"65.4433253020298","2197","1907","3217","11126","1553","20000"
"65.443895063534","2197","1907","3216","11127","1553","20000"
"65.4447776201934","2197","1906","3217","11127","1553","20000"
"65.4447868030605","2197","1906","3216","11128","1553","20000"
"65.4461572252874","2196","1907","3216","11128","1553","20000"
"65.4479447497213","2196","1906","3217","11128","1553","20000"
"65.4480700821332","2196","1905","3218","11128","1553","20000"
"65.4482428618487","2196","1905","3217","11129","1553","20000"
"65.4492491006982","2196","1904","3218","11129","1553","20000"
"65.4502670481331","2196","1904","3217","11130","1553","20000"
"65.4531529874488","2196","1904","3216","11131","1553","20000"
"65.4535835952914","2196","1904","3215","11131","1554","20000"
"65.454975290136","2196","1904","3214","11132","1554","20000"
"65.4551320807061","2196","1904","3213","11133","1554","20000"
"65.458320465779","2196","1904","3212","11134","1554","20000"
"65.4586845805515","2196","1904","3211","11134","1555","20000"
"65.4590182328244","2196","1904","3210","11135","1555","20000"
"65.4597008755892","2196","1904","3209","11135","1556","20000"
"65.4606199280315","2195","1905","3209","11135","1556","20000"
"65.4632484135293","2195","1904","3210","11135","1556","20000"
"65.464409828166","2195","1903","3211","11135","1556","20000"
"65.464736997077","2195","1903","3210","11136","1556","20000"
"65.4647969942495","2195","1903","3209","11137","1556","20000"
"65.467153186838","2195","1903","3208","11138","1556","20000"
"65.4680484277355","2195","1902","3209","11138","1556","20000"
"65.4688936323409","2195","1902","3208","11139","1556","20000"
"65.4692793038775","2194","1903","3208","11139","1556","20000"
"65.4696090009587","2193","1904","3208","11139","1556","20000"
"65.4703312013358","2193","1904","3207","11139","1557","20000"
"65.4710708923939","2193","1904","3206","11140","1557","20000"
"65.4710781619325","2193","1903","3207","11140","1557","20000"
"65.4716101018565","2193","1903","3206","11141","1557","20000"
"65.4726647477255","2193","1903","3205","11142","1557","20000"
"65.473250960812","2192","1904","3205","11142","1557","20000"
"65.4744566464613","2191","1905","3205","11142","1557","20000"
"65.4748922892","2191","1905","3204","11143","1557","20000"
"65.4749300182984","2190","1906","3204","11143","1557","20000"
"65.4753175183259","2190","1906","3203","11144","1557","20000"
"65.4759047133199","2190","1906","3202","11145","1557","20000"
"65.4759653981873","2190","1905","3203","11145","1557","20000"
"65.4773881768311","2190","1904","3204","11145","1557","20000"
"65.4774849675564","2190","1904","3203","11146","1557","20000"
"65.4780195430805","2190","1904","3202","11147","1557","20000"
"65.4795911136956","2190","1903","3203","11147","1557","20000"
"65.4798018995921","2190","1903","3202","11148","1557","20000"
"65.4804916310586","2189","1904","3202","11148","1557","20000"
"65.4807755115838","2189","1904","3201","11149","1557","20000"
"65.48217278187","2189","1904","3200","11150","1557","20000"
"65.4864132115671","2189","1904","3199","11151","1557","20000"
"65.4866217170811","2189","1904","3198","11152","1557","20000"
"65.4868210853653","2189","1904","3197","11153","1557","20000"
"65.4901701219932","2188","1905","3197","11153","1557","20000"
"65.4902051042944","2188","1904","3198","11153","1557","20000"
"65.4904578269632","2188","1904","3197","11154","1557","20000"
"65.4910502793945","2188","1904","3196","11155","1557","20000"
"65.4925335430993","2188","1904","3195","11156","1557","20000"
"65.4926412080476","2188","1904","3194","11157","1557","20000"
"65.4929786971478","2188","1904","3193","11157","1558","20000"
"65.4930837668291","2187","1905","3193","11157","1558","20000"
"65.4933212348123","2187","1904","3194","11157","1558","20000"
"65.4937128758324","2187","1904","3193","11158","1558","20000"
"65.4949668301727","2187","1904","3192","11159","1558","20000"
"65.4960451920694","2187","1904","3191","11160","1558","20000"
"65.4981315435771","2186","1905","3191","11160","1558","20000"
"65.4988049582084","2186","1905","3190","11161","1558","20000"
"65.4998264884136","2185","1906","3190","11161","1558","20000"
"65.5010459951135","2185","1906","3189","11161","1559","20000"
"65.501196956255","2185","1905","3190","11161","1559","20000"
"65.5041740418565","2185","1905","3189","11162","1559","20000"
"65.5054426677108","2185","1904","3190","11162","1559","20000"
"65.5057527944676","2185","1903","3191","11162","1559","20000"
"65.5068746420725","2185","1902","3192","11162","1559","20000"
"65.5073469219863","2184","1903","3192","11162","1559","20000"
"65.508388089824","2184","1902","3193","11162","1559","20000"
"65.5091841054838","2184","1901","3194","11162","1559","20000"
"65.5097691539883","2184","1900","3195","11162","1559","20000"
"65.5113253774201","2184","1900","3194","11163","1559","20000"
"65.5113466040614","2183","1901","3194","11163","1559","20000"
"65.5118732614227","2183","1901","3193","11164","1559","20000"
"65.5126264554492","2183","1901","3192","11164","1560","20000"
"65.5127958522811","2183","1900","3193","11164","1560","20000"
"65.5137048966954","2183","1900","3192","11165","1560","20000"
"65.5148663623646","2183","1900","3191","11166","1560","20000"
"65.5160040456597","2183","1900","3190","11167","1560","20000"
"65.517113603235","2183","1900","3189","11168","1560","20000"
"65.5183990414931","2183","1899","3190","11168","1560","20000"
"65.5198453518738","2183","1899","3189","11169","1560","20000"
"65.5218221764911","2182","1900","3189","11169","1560","20000"
"65.5220908185728","2181","1901","3189","11169","1560","20000"
"65.5221660091972","2181","1900","3190","11169","1560","20000"
"65.5222088678456","2181","1900","3189","11169","1561","20000"
"65.5233530734427","2180","1901","3189","11169","1561","20000"
"65.5247813653394","2180","1901","3188","11170","1561","20000"
"65.5258520827014","2180","1900","3189","11170","1561","20000"
"65.5260423966165","2179","1901","3189","11170","1561","20000"
"65.5266047173477","2179","1900","3190","11170","1561","20000"
"65.5270277314496","2179","1899","3191","11170","1561","20000"
"65.5300213080057","2179","1898","3192","11170","1561","20000"
"65.5300577602183","2178","1899","3192","11170","1561","20000"
"65.5308209838877","2177","1900","3192","11170","1561","20000"
"65.5310567416777","2176","1901","3192","11170","1561","20000"
"65.5321856776809","2176","1901","3191","11171","1561","20000"
"65.5327476710343","2176","1900","3192","11171","1561","20000"
"65.5335308146405","2176","1900","3191","11172","1561","20000"
"65.5339092887711","2175","1901","3191","11172","1561","20000"
"65.5345797693088","2174","1902","3191","11172","1561","20000"
"65.534982861077","2173","1903","3191","11172","1561","20000"
"65.5351479624868","2173","1903","3190","11172","1562","20000"
"65.5352843852301","2173","1902","3191","11172","1562","20000"
"65.5352995455455","2172","1903","3191","11172","1562","20000"
"65.5353612091796","2172","1903","3190","11173","1562","20000"
"65.53546312193","2172","1902","3191","11173","1562","20000"
"65.5356942802111","2172","1902","3190","11174","1562","20000"
"65.5360466981895","2171","1903","3190","11174","1562","20000"
"65.5365172821939","2171","1902","3191","11174","1562","20000"
"65.5375100992214","2171","1902","3190","11174","1563","20000"
"65.5391311340258","2170","1903","3190","11174","1563","20000"
"65.5391398993983","2169","1904","3190","11174","1563","20000"
"65.5393801451129","2169","1904","3189","11175","1563","20000"
"65.5393812632882","2169","1903","3190","11175","1563","20000"
"65.5394473907521","2169","1902","3191","11175","1563","20000"
"65.5394578677724","2169","1902","3190","11176","1563","20000"
"65.5398755087782","2169","1902","3189","11177","1563","20000"
"65.540335219801","2169","1902","3188","11178","1563","20000"
"65.5408949547669","2169","1902","3187","11179","1563","20000"
"65.5408979783294","2169","1902","3186","11180","1563","20000"
"65.5416590472565","2169","1902","3185","11181","1563","20000"
"65.5426833688273","2169","1902","3184","11182","1563","20000"
"65.5434656116848","2169","1901","3185","11182","1563","20000"
"65.5438563987283","2169","1901","3184","11183","1563","20000"
